College,Branch,Category,Rank 2024,Percentile 2024,Rank 2025,Percentile 2025,Rank Change,Percentile Change
"01107 - P. R. Pote Patil College of Engineering & Management, Amravati",Computer Science and Engineering,LOPENS,33140.0,88.7743,42366.0,87.4115,+9226 ↑,-1.3628 ↓
"01107 - P. R. Pote Patil College of Engineering & Management, Amravati",Computer Science and Engineering,SC/ST,57488.0,80.0034,61334.0,81.3271,+3846 ↑,+1.3237 ↑
"01107 - P. R. Pote Patil College of Engineering & Management, Amravati",Computer Science and Engineering,OBC/SEBC,42188.0,85.4557,47809.0,85.8462,+5621 ↑,+0.3905 ↑
"01107 - P. R. Pote Patil College of Engineering & Management, Amravati",Computer Science and Engineering,GNT,52063.0,81.9801,56566.0,82.8811,+4503 ↑,+0.901 ↑
"01107 - P. R. Pote Patil College of Engineering & Management, Amravati",Computer Science and Engineering,EWS,83460.0,69.6279,87766.0,72.1028,+4306 ↑,+2.4749 ↑
"01107 - P. R. Pote Patil College of Engineering & Management, Amravati",Computer Science and Engineering,TFWS,24366.0,91.8586,32917.0,90.3099,+8551 ↑,-1.5487 ↓
"01107 - P. R. Pote Patil College of Engineering & Management, Amravati",Computer Science and Engineering(Artificial Intelligence and Machine Learning),GOPENS,68408.0,75.736,67886.0,79.3731,-522 ↓,+3.6371 ↑
"01107 - P. R. Pote Patil College of Engineering & Management, Amravati",Computer Science and Engineering(Artificial Intelligence and Machine Learning),LOPENS,63820.0,77.7152,64448.0,80.3576,+628 ↑,+2.6424 ↑
"01107 - P. R. Pote Patil College of Engineering & Management, Amravati",Computer Science and Engineering(Artificial Intelligence and Machine Learning),SC/ST,98976.0,62.7875,83751.0,73.6159,-15225 ↓,+10.8284 ↑
"01107 - P. R. Pote Patil College of Engineering & Management, Amravati",Computer Science and Engineering(Artificial Intelligence and Machine Learning),OBC/SEBC,70649.0,74.9324,70256.0,78.5512,-393 ↓,+3.6188 ↑
"01107 - P. R. Pote Patil College of Engineering & Management, Amravati",Computer Science and Engineering(Artificial Intelligence and Machine Learning),GNT,81892.0,70.2544,76277.0,76.6755,-5615 ↓,+6.4211 ↑
"01107 - P. R. Pote Patil College of Engineering & Management, Amravati",Computer Science and Engineering(Artificial Intelligence and Machine Learning),EWS,165499.0,16.7391,159585.0,37.1951,-5914 ↓,+20.456 ↑
"01107 - P. R. Pote Patil College of Engineering & Management, Amravati",Computer Science and Engineering(Artificial Intelligence and Machine Learning),TFWS,52619.0,81.7888,50041.0,85.0572,-2578 ↓,+3.2684 ↑
"01107 - P. R. Pote Patil College of Engineering & Management, Amravati",Electrical Engineering,GOPENS,73115.0,73.8487,78714.0,75.4049,+5599 ↑,+1.5562 ↑
"01107 - P. R. Pote Patil College of Engineering & Management, Amravati",Electrical Engineering,LOPENS,65872.0,76.73,77219.0,75.8002,+11347 ↑,-0.9298 ↓
"01107 - P. R. Pote Patil College of Engineering & Management, Amravati",Electrical Engineering,SC/ST,92421.0,65.4406,110183.0,63.2915,+17762 ↑,-2.1491 ↓
"01107 - P. R. Pote Patil College of Engineering & Management, Amravati",Electrical Engineering,OBC/SEBC,75953.0,72.7751,83335.0,73.6345,+7382 ↑,+0.8594 ↑
"01107 - P. R. Pote Patil College of Engineering & Management, Amravati",Electrical Engineering,GNT,82525.0,69.8004,92660.0,70.5005,+10135 ↑,+0.7001 ↑
"01107 - P. R. Pote Patil College of Engineering & Management, Amravati",Electrical Engineering,TFWS,178672.0,1.5169,197661.0,7.2414,+18989 ↑,+5.7245 ↑
"01107 - P. R. Pote Patil College of Engineering & Management, Amravati",Electronics and Telecommunication Engg,GOPENS,56381.0,80.4299,67476.0,79.6034,+11095 ↑,-0.8265 ↓
"01107 - P. R. Pote Patil College of Engineering & Management, Amravati",Electronics and Telecommunication Engg,LOPENS,53321.0,81.6588,56723.0,82.8811,+3402 ↑,+1.2223 ↑
"01107 - P. R. Pote Patil College of Engineering & Management, Amravati",Electronics and Telecommunication Engg,SC/ST,84195.0,69.2653,88452.0,71.8197,+4257 ↑,+2.5544 ↑
"01107 - P. R. Pote Patil College of Engineering & Management, Amravati",Electronics and Telecommunication Engg,OBC/SEBC,60534.0,78.9173,70089.0,78.5512,+9555 ↑,-0.3661 ↓
"01107 - P. R. Pote Patil College of Engineering & Management, Amravati",Electronics and Telecommunication Engg,GNT,93454.0,65.2299,70397.0,78.4343,-23057 ↓,+13.2044 ↑
"01107 - P. R. Pote Patil College of Engineering & Management, Amravati",Electronics and Telecommunication Engg,EWS,139563.0,38.7774,199697.0,5.1955,+60134 ↑,-33.5819 ↓
"01107 - P. R. Pote Patil College of Engineering & Management, Amravati",Electronics and Telecommunication Engg,TFWS,41436.0,85.8632,56825.0,82.8438,+15389 ↑,-3.0194 ↓
"01107 - P. R. Pote Patil College of Engineering & Management, Amravati",Mechanical Engineering,GOPENS,94584.0,64.4664,93738.0,69.8941,-846 ↓,+5.4277 ↑
"01107 - P. R. Pote Patil College of Engineering & Management, Amravati",Mechanical Engineering,LOPENS,85007.0,68.7156,103968.0,65.8462,+18961 ↑,-2.8694 ↓
"01107 - P. R. Pote Patil College of Engineering & Management, Amravati",Mechanical Engineering,SC/ST,107809.0,57.4143,124395.0,56.8427,+16586 ↑,-0.5716 ↓
"01107 - P. R. Pote Patil College of Engineering & Management, Amravati",Mechanical Engineering,OBC/SEBC,98674.0,62.7958,100660.0,67.1459,+1986 ↑,+4.3501 ↑
"01107 - P. R. Pote Patil College of Engineering & Management, Amravati",Mechanical Engineering,GNT,97102.0,63.076,115777.0,60.6345,+18675 ↑,-2.4415 ↓
"01107 - P. R. Pote Patil College of Engineering & Management, Amravati",Mechanical Engineering,TFWS,84222.0,69.2653,199578.0,5.2327,+115356 ↑,-64.0326 ↓
"01114 - Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",Artificial Intelligence (AI) and Data Science,GOPENS,55899.0,80.5929,60251.0,81.7705,+4352 ↑,+1.1776 ↑
"01114 - Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",Artificial Intelligence (AI) and Data Science,LOPENS,53420.0,81.4942,58164.0,82.3938,+4744 ↑,+0.8996 ↑
"01114 - Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",Artificial Intelligence (AI) and Data Science,SC/ST,75031.0,73.1122,75447.0,76.7695,+416 ↑,+3.6573 ↑
"01114 - Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",Artificial Intelligence (AI) and Data Science,OBC/SEBC,58540.0,79.529,62116.0,81.1324,+3576 ↑,+1.6034 ↑
"01114 - Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",Artificial Intelligence (AI) and Data Science,GNT,77347.0,72.1468,62874.0,81.0134,-14473 ↓,+8.8666 ↑
"01114 - Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",Artificial Intelligence (AI) and Data Science,EWS,133622.0,42.2216,103713.0,65.8993,-29909 ↓,+23.6777 ↑
"01114 - Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",Artificial Intelligence (AI) and Data Science,TFWS,50327.0,82.7087,52642.0,84.1438,+2315 ↑,+1.4351 ↑
"01114 - Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",Civil Engineering,GOPENS,103117.0,60.2922,107307.0,64.3454,+4190 ↑,+4.0532 ↑
"01114 - Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",Civil Engineering,LOPENS,98383.0,62.8352,106759.0,64.3871,+8376 ↑,+1.5519 ↑
"01114 - Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",Civil Engineering,SC/ST,114252.0,54.086,118189.0,59.321,+3937 ↑,+5.235 ↑
"01114 - Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",Civil Engineering,OBC/SEBC,105967.0,58.5787,109820.0,63.3986,+3853 ↑,+4.8199 ↑
"01114 - Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",Civil Engineering,TFWS,165105.0,17.3381,136269.0,50.7017,-28836 ↓,+33.3636 ↑
"01114 - Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",Computer Science and Engineering,GOPENS,43820.0,84.8861,51570.0,84.5627,+7750 ↑,-0.3234 ↓
"01114 - Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",Computer Science and Engineering,LOPENS,37693.0,87.1565,43186.0,87.2335,+5493 ↑,+0.077 ↑
"01114 - Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",Computer Science and Engineering,SC/ST,55491.0,80.7414,68049.0,79.3005,+12558 ↑,-1.4409 ↓
"01114 - Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",Computer Science and Engineering,OBC/SEBC,46456.0,84.0259,53509.0,83.9021,+7053 ↑,-0.1238 ↓
"01114 - Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",Computer Science and Engineering,GNT,51706.0,82.1494,63064.0,80.967,+11358 ↑,-1.1824 ↓
"01114 - Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",Computer Science and Engineering,EWS,86623.0,68.0718,91097.0,71.0972,+4474 ↑,+3.0254 ↑
"01114 - Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",Computer Science and Engineering,TFWS,27419.0,90.8293,39117.0,88.5033,+11698 ↑,-2.326 ↓
"01114 - Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",Electronics and Telecommunication Engg,GOPENS,66465.0,76.5405,72855.0,77.5385,+6390 ↑,+0.998 ↑
"01114 - Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",Electronics and Telecommunication Engg,LOPENS,61935.0,78.1974,70516.0,78.4343,+8581 ↑,+0.2369 ↑
"01114 - Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",Electronics and Telecommunication Engg,SC/ST,78416.0,71.7115,96988.0,68.8687,+18572 ↑,-2.8428 ↓
"01114 - Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",Electronics and Telecommunication Engg,OBC/SEBC,67782.0,76.0338,74532.0,76.9323,+6750 ↑,+0.8985 ↑
"01114 - Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",Electronics and Telecommunication Engg,GNT,72201.0,74.2767,74868.0,76.8973,+2667 ↑,+2.6206 ↑
"01114 - Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",Electronics and Telecommunication Engg,EWS,176467.0,4.5425,194974.0,9.9652,+18507 ↑,+5.4227 ↑
"01114 - Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",Electronics and Telecommunication Engg,TFWS,61902.0,78.2153,66444.0,79.7946,+4542 ↑,+1.5793 ↑
"01114 - Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",Information Technology,GOPENS,50318.0,82.7087,58752.0,82.2163,+8434 ↑,-0.4924 ↓
"01114 - Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",Information Technology,LOPENS,48539.0,83.4009,58341.0,82.3737,+9802 ↑,-1.0272 ↓
"01114 - Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",Information Technology,SC/ST,65718.0,76.73,74756.0,76.9214,+9038 ↑,+0.1914 ↑
"01114 - Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",Information Technology,OBC/SEBC,52018.0,81.9801,61103.0,81.5805,+9085 ↑,-0.3996 ↓
"01114 - Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",Information Technology,GNT,53862.0,81.3739,66329.0,79.7946,+12467 ↑,-1.5793 ↓
"01114 - Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",Information Technology,EWS,101374.0,60.5967,122328.0,57.625,+20954 ↑,-2.9717 ↓
"01114 - Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",Information Technology,TFWS,33796.0,88.568,50842.0,84.8661,+17046 ↑,-3.7019 ↓
"01114 - Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",Mechanical Engineering,GOPENS,100739.0,60.8486,101266.0,66.9039,+527 ↑,+6.0553 ↑
"01114 - Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",Mechanical Engineering,LOPENS,101176.0,60.6237,96356.0,68.962,-4820 ↓,+8.3383 ↑
"01114 - Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",Mechanical Engineering,SC/ST,113592.0,54.3568,127056.0,55.2744,+13464 ↑,+0.9176 ↑
"01114 - Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",Mechanical Engineering,OBC/SEBC,103726.0,60.1504,103685.0,65.8993,-41 ↓,+5.7489 ↑
"01114 - Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",Mechanical Engineering,GNT,107384.0,57.8688,113409.0,61.6834,+6025 ↑,+3.8146 ↑
"01114 - Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",Mechanical Engineering,TFWS,171483.0,10.8656,200368.0,4.368,+28885 ↑,-6.4976 ↓
"01116 - Shri Shivaji Education Society's College of Engineering and Technology, Akola",Chemical Engineering,GOPENS,93036.0,65.2878,119387.0,58.8995,+26351 ↑,-6.3883 ↓
"01116 - Shri Shivaji Education Society's College of Engineering and Technology, Akola",Chemical Engineering,LOPENS,130903.0,44.3676,136582.0,50.7017,+5679 ↑,+6.3341 ↑
"01116 - Shri Shivaji Education Society's College of Engineering and Technology, Akola",Chemical Engineering,SC/ST,145611.0,34.2191,136239.0,50.7017,-9372 ↓,+16.4826 ↑
"01116 - Shri Shivaji Education Society's College of Engineering and Technology, Akola",Chemical Engineering,OBC/SEBC,98719.0,62.7958,144081.0,46.7613,+45362 ↑,-16.0345 ↓
"01116 - Shri Shivaji Education Society's College of Engineering and Technology, Akola",Chemical Engineering,GNT,131588.0,43.8453,143354.0,47.1396,+11766 ↑,+3.2943 ↑
"01116 - Shri Shivaji Education Society's College of Engineering and Technology, Akola",Civil Engineering,GOPENS,96449.0,63.234,121958.0,57.625,+25509 ↑,-5.609 ↓
"01116 - Shri Shivaji Education Society's College of Engineering and Technology, Akola",Civil Engineering,LOPENS,138762.0,38.885,138942.0,49.4021,+180 ↑,+10.5171 ↑
"01116 - Shri Shivaji Education Society's College of Engineering and Technology, Akola",Civil Engineering,SC/ST,142136.0,36.6284,147082.0,45.2322,+4946 ↑,+8.6038 ↑
"01116 - Shri Shivaji Education Society's College of Engineering and Technology, Akola",Civil Engineering,OBC/SEBC,126579.0,47.0114,151203.0,42.9247,+24624 ↑,-4.0867 ↓
"01116 - Shri Shivaji Education Society's College of Engineering and Technology, Akola",Civil Engineering,GNT,132606.0,43.1231,138015.0,49.7291,+5409 ↑,+6.606 ↑
"01116 - Shri Shivaji Education Society's College of Engineering and Technology, Akola",Computer Science and Engineering,GOPENS,55388.0,80.7841,63797.0,80.7175,+8409 ↑,-0.0666 ↓
"01116 - Shri Shivaji Education Society's College of Engineering and Technology, Akola",Computer Science and Engineering,LOPENS,84662.0,69.066,97042.0,68.4887,+12380 ↑,-0.5773 ↓
"01116 - Shri Shivaji Education Society's College of Engineering and Technology, Akola",Computer Science and Engineering,SC/ST,93215.0,65.2878,109791.0,63.3986,+16576 ↑,-1.8892 ↓
"01116 - Shri Shivaji Education Society's College of Engineering and Technology, Akola",Computer Science and Engineering,OBC/SEBC,80388.0,70.8723,76332.0,76.528,-4056 ↓,+5.6557 ↑
"01116 - Shri Shivaji Education Society's College of Engineering and Technology, Akola",Computer Science and Engineering,GNT,75662.0,72.8176,110785.0,63.2001,+35123 ↑,-9.6175 ↓
"01116 - Shri Shivaji Education Society's College of Engineering and Technology, Akola",Computer Science and Engineering,EWS,124983.0,47.9843,123746.0,57.0133,-1237 ↓,+9.029 ↑
"01116 - Shri Shivaji Education Society's College of Engineering and Technology, Akola",Computer Science and Engineering,TFWS,82585.0,69.8004,113338.0,61.797,+30753 ↑,-8.0034 ↓
"01116 - Shri Shivaji Education Society's College of Engineering and Technology, Akola",Information Technology,GOPENS,57594.0,80.0034,99685.0,67.821,+42091 ↑,-12.1824 ↓
"01116 - Shri Shivaji Education Society's College of Engineering and Technology, Akola",Information Technology,LOPENS,122642.0,49.6194,148099.0,43.9154,+25457 ↑,-5.704 ↓
"01116 - Shri Shivaji Education Society's College of Engineering and Technology, Akola",Information Technology,SC/ST,102573.0,60.2952,126690.0,55.4923,+24117 ↑,-4.8029 ↓
"01116 - Shri Shivaji Education Society's College of Engineering and Technology, Akola",Information Technology,OBC/SEBC,90246.0,66.1855,99062.0,68.1118,+8816 ↑,+1.9263 ↑
"01116 - Shri Shivaji Education Society's College of Engineering and Technology, Akola",Information Technology,GNT,89693.0,66.8404,85459.0,73.1348,-4234 ↓,+6.2944 ↑
"01116 - Shri Shivaji Education Society's College of Engineering and Technology, Akola",Information Technology,TFWS,175823.0,5.4801,187852.0,16.5216,+12029 ↑,+11.0415 ↑
"01116 - Shri Shivaji Education Society's College of Engineering and Technology, Akola",Mechanical Engineering,GOPENS,77673.0,71.7683,123712.0,57.0133,+46039 ↑,-14.755 ↓
"01116 - Shri Shivaji Education Society's College of Engineering and Technology, Akola",Mechanical Engineering,LOPENS,127499.0,46.3658,190493.0,14.0716,+62994 ↑,-32.2942 ↓
"01116 - Shri Shivaji Education Society's College of Engineering and Technology, Akola",Mechanical Engineering,SC/ST,128704.0,45.5785,131815.0,53.2657,+3111 ↑,+7.6872 ↑
"01116 - Shri Shivaji Education Society's College of Engineering and Technology, Akola",Mechanical Engineering,OBC/SEBC,148583.0,31.6234,138064.0,49.7291,-10519 ↓,+18.1057 ↑
"01116 - Shri Shivaji Education Society's College of Engineering and Technology, Akola",Mechanical Engineering,GNT,126363.0,47.4207,136351.0,50.7017,+9988 ↑,+3.281 ↑
"01117 - Janata Shikshan Prasarak Mandal’s Babasaheb Naik College Of Engineering, Pusad",Artificial Intelligence and Data Science,GOPENS,94499.0,64.4664,105946.0,65.3084,+11447 ↑,+0.842 ↑
"01117 - Janata Shikshan Prasarak Mandal’s Babasaheb Naik College Of Engineering, Pusad",Artificial Intelligence and Data Science,LOPENS,85061.0,68.7156,135461.0,50.9683,+50400 ↑,-17.7473 ↓
"01117 - Janata Shikshan Prasarak Mandal’s Babasaheb Naik College Of Engineering, Pusad",Artificial Intelligence and Data Science,SC/ST,119295.0,51.217,118450.0,59.321,-845 ↓,+8.104 ↑
"01117 - Janata Shikshan Prasarak Mandal’s Babasaheb Naik College Of Engineering, Pusad",Artificial Intelligence and Data Science,OBC/SEBC,105342.0,59.3446,106107.0,64.7149,+765 ↑,+5.3703 ↑
"01117 - Janata Shikshan Prasarak Mandal’s Babasaheb Naik College Of Engineering, Pusad",Artificial Intelligence and Data Science,GNT,95659.0,63.537,110468.0,63.2001,+14809 ↑,-0.3369 ↓
"01117 - Janata Shikshan Prasarak Mandal’s Babasaheb Naik College Of Engineering, Pusad",Civil Engineering,GOPENS,112210.0,55.2319,128389.0,54.5873,+16179 ↑,-0.6446 ↓
"01117 - Janata Shikshan Prasarak Mandal’s Babasaheb Naik College Of Engineering, Pusad",Civil Engineering,LOPENS,138054.0,39.2351,150241.0,43.1965,+12187 ↑,+3.9614 ↑
"01117 - Janata Shikshan Prasarak Mandal’s Babasaheb Naik College Of Engineering, Pusad",Civil Engineering,SC/ST,126020.0,47.4577,147170.0,45.2322,+21150 ↑,-2.2255 ↓
"01117 - Janata Shikshan Prasarak Mandal’s Babasaheb Naik College Of Engineering, Pusad",Civil Engineering,OBC/SEBC,110748.0,56.565,127345.0,55.2744,+16597 ↑,-1.2906 ↓
"01117 - Janata Shikshan Prasarak Mandal’s Babasaheb Naik College Of Engineering, Pusad",Civil Engineering,GNT,123440.0,48.8697,132488.0,52.8806,+9048 ↑,+4.0109 ↑
"01117 - Janata Shikshan Prasarak Mandal’s Babasaheb Naik College Of Engineering, Pusad",Computer Science and Engineering,GOPENS,89428.0,66.8404,98643.0,68.1164,+9215 ↑,+1.276 ↑
